0.000000000000000000;A0;B00; Start()
129.000000000000000;A0;F00; RequestInformationToAp() (request #128)
129.000000000000000;A0;F00; InportReceivingInformationFromAp()
129.000000000000000;A0;C03;  - Action (5):
129.000000000000000;A0;C03;    · channel = 5
129.000000000000000;A0;C03;    · cca = -82.000000 dBm
129.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
129.000000000000000;A0;C03;    · dcb_policy = 4
129.000000000000000;A0;C03;  - Performance:
129.000000000000000;A0;C03;    · Average throughput = 211.97 Mbps
129.000000000000000;A0;F00; ComputeNewConfiguration()
129.000000000000000;A0;F00; SendNewConfigurationToAp()
129.000000000000000;A0;C00;  - Next request to be sent at 130.000000
130.000000000000000;A0;F00; RequestInformationToAp() (request #129)
130.000000000000000;A0;F00; InportReceivingInformationFromAp()
130.000000000000000;A0;C03;  - Action (4):
130.000000000000000;A0;C03;    · channel = 4
130.000000000000000;A0;C03;    · cca = -82.000000 dBm
130.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
130.000000000000000;A0;C03;    · dcb_policy = 4
130.000000000000000;A0;C03;  - Performance:
130.000000000000000;A0;C03;    · Average throughput = 110.66 Mbps
130.000000000000000;A0;F00; ComputeNewConfiguration()
130.000000000000000;A0;F00; SendNewConfigurationToAp()
130.000000000000000;A0;C00;  - Next request to be sent at 131.000000
131.000000000000000;A0;F00; RequestInformationToAp() (request #130)
131.000000000000000;A0;F00; InportReceivingInformationFromAp()
131.000000000000000;A0;C03;  - Action (3):
131.000000000000000;A0;C03;    · channel = 3
131.000000000000000;A0;C03;    · cca = -82.000000 dBm
131.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
131.000000000000000;A0;C03;    · dcb_policy = 4
131.000000000000000;A0;C03;  - Performance:
131.000000000000000;A0;C03;    · Average throughput = 52.15 Mbps
131.000000000000000;A0;F00; ComputeNewConfiguration()
131.000000000000000;A0;F00; SendNewConfigurationToAp()
131.000000000000000;A0;C00;  - Next request to be sent at 132.000000
132.000000000000000;A0;F00; RequestInformationToAp() (request #131)
132.000000000000000;A0;F00; InportReceivingInformationFromAp()
132.000000000000000;A0;C03;  - Action (5):
132.000000000000000;A0;C03;    · channel = 5
132.000000000000000;A0;C03;    · cca = -82.000000 dBm
132.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
132.000000000000000;A0;C03;    · dcb_policy = 4
132.000000000000000;A0;C03;  - Performance:
132.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
132.000000000000000;A0;F00; ComputeNewConfiguration()
132.000000000000000;A0;F00; SendNewConfigurationToAp()
132.000000000000000;A0;C00;  - Next request to be sent at 133.000000
133.000000000000000;A0;F00; RequestInformationToAp() (request #132)
133.000000000000000;A0;F00; InportReceivingInformationFromAp()
133.000000000000000;A0;C03;  - Action (5):
133.000000000000000;A0;C03;    · channel = 5
133.000000000000000;A0;C03;    · cca = -82.000000 dBm
133.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
133.000000000000000;A0;C03;    · dcb_policy = 4
133.000000000000000;A0;C03;  - Performance:
133.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
133.000000000000000;A0;F00; ComputeNewConfiguration()
133.000000000000000;A0;F00; SendNewConfigurationToAp()
133.000000000000000;A0;C00;  - Next request to be sent at 134.000000
134.000000000000000;A0;F00; RequestInformationToAp() (request #133)
134.000000000000000;A0;F00; InportReceivingInformationFromAp()
134.000000000000000;A0;C03;  - Action (5):
134.000000000000000;A0;C03;    · channel = 5
134.000000000000000;A0;C03;    · cca = -82.000000 dBm
134.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
134.000000000000000;A0;C03;    · dcb_policy = 4
134.000000000000000;A0;C03;  - Performance:
134.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
134.000000000000000;A0;F00; ComputeNewConfiguration()
134.000000000000000;A0;F00; SendNewConfigurationToAp()
134.000000000000000;A0;C00;  - Next request to be sent at 135.000000
135.000000000000000;A0;F00; RequestInformationToAp() (request #134)
135.000000000000000;A0;F00; InportReceivingInformationFromAp()
135.000000000000000;A0;C03;  - Action (0):
135.000000000000000;A0;C03;    · channel = 0
135.000000000000000;A0;C03;    · cca = -82.000000 dBm
135.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
135.000000000000000;A0;C03;    · dcb_policy = 4
135.000000000000000;A0;C03;  - Performance:
135.000000000000000;A0;C03;    · Average throughput = 76.03 Mbps
135.000000000000000;A0;F00; ComputeNewConfiguration()
135.000000000000000;A0;F00; SendNewConfigurationToAp()
135.000000000000000;A0;C00;  - Next request to be sent at 136.000000
136.000000000000000;A0;F00; RequestInformationToAp() (request #135)
136.000000000000000;A0;F00; InportReceivingInformationFromAp()
136.000000000000000;A0;C03;  - Action (5):
136.000000000000000;A0;C03;    · channel = 5
136.000000000000000;A0;C03;    · cca = -82.000000 dBm
136.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
136.000000000000000;A0;C03;    · dcb_policy = 4
136.000000000000000;A0;C03;  - Performance:
136.000000000000000;A0;C03;    · Average throughput = 211.97 Mbps
136.000000000000000;A0;F00; ComputeNewConfiguration()
136.000000000000000;A0;F00; SendNewConfigurationToAp()
136.000000000000000;A0;C00;  - Next request to be sent at 137.000000
137.000000000000000;A0;F00; RequestInformationToAp() (request #136)
137.000000000000000;A0;F00; InportReceivingInformationFromAp()
137.000000000000000;A0;C03;  - Action (5):
137.000000000000000;A0;C03;    · channel = 5
137.000000000000000;A0;C03;    · cca = -82.000000 dBm
137.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
137.000000000000000;A0;C03;    · dcb_policy = 4
137.000000000000000;A0;C03;  - Performance:
137.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
137.000000000000000;A0;F00; ComputeNewConfiguration()
137.000000000000000;A0;F00; SendNewConfigurationToAp()
137.000000000000000;A0;C00;  - Next request to be sent at 138.000000
138.000000000000000;A0;F00; RequestInformationToAp() (request #137)
138.000000000000000;A0;F00; InportReceivingInformationFromAp()
138.000000000000000;A0;C03;  - Action (5):
138.000000000000000;A0;C03;    · channel = 5
138.000000000000000;A0;C03;    · cca = -82.000000 dBm
138.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
138.000000000000000;A0;C03;    · dcb_policy = 4
138.000000000000000;A0;C03;  - Performance:
138.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
138.000000000000000;A0;F00; ComputeNewConfiguration()
138.000000000000000;A0;F00; SendNewConfigurationToAp()
138.000000000000000;A0;C00;  - Next request to be sent at 139.000000
139.000000000000000;A0;F00; RequestInformationToAp() (request #138)
139.000000000000000;A0;F00; InportReceivingInformationFromAp()
139.000000000000000;A0;C03;  - Action (5):
139.000000000000000;A0;C03;    · channel = 5
139.000000000000000;A0;C03;    · cca = -82.000000 dBm
139.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
139.000000000000000;A0;C03;    · dcb_policy = 4
139.000000000000000;A0;C03;  - Performance:
139.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
139.000000000000000;A0;F00; ComputeNewConfiguration()
139.000000000000000;A0;F00; SendNewConfigurationToAp()
139.000000000000000;A0;C00;  - Next request to be sent at 140.000000
140.000000000000000;A0;F00; RequestInformationToAp() (request #139)
140.000000000000000;A0;F00; InportReceivingInformationFromAp()
140.000000000000000;A0;C03;  - Action (5):
140.000000000000000;A0;C03;    · channel = 5
140.000000000000000;A0;C03;    · cca = -82.000000 dBm
140.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
140.000000000000000;A0;C03;    · dcb_policy = 4
140.000000000000000;A0;C03;  - Performance:
140.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
140.000000000000000;A0;F00; ComputeNewConfiguration()
140.000000000000000;A0;F00; SendNewConfigurationToAp()
140.000000000000000;A0;C00;  - Next request to be sent at 141.000000
141.000000000000000;A0;F00; RequestInformationToAp() (request #140)
141.000000000000000;A0;F00; InportReceivingInformationFromAp()
141.000000000000000;A0;C03;  - Action (5):
141.000000000000000;A0;C03;    · channel = 5
141.000000000000000;A0;C03;    · cca = -82.000000 dBm
141.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
141.000000000000000;A0;C03;    · dcb_policy = 4
141.000000000000000;A0;C03;  - Performance:
141.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
141.000000000000000;A0;F00; ComputeNewConfiguration()
141.000000000000000;A0;F00; SendNewConfigurationToAp()
141.000000000000000;A0;C00;  - Next request to be sent at 142.000000
142.000000000000000;A0;F00; RequestInformationToAp() (request #141)
142.000000000000000;A0;F00; InportReceivingInformationFromAp()
142.000000000000000;A0;C03;  - Action (5):
142.000000000000000;A0;C03;    · channel = 5
142.000000000000000;A0;C03;    · cca = -82.000000 dBm
142.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
142.000000000000000;A0;C03;    · dcb_policy = 4
142.000000000000000;A0;C03;  - Performance:
142.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
142.000000000000000;A0;F00; ComputeNewConfiguration()
142.000000000000000;A0;F00; SendNewConfigurationToAp()
142.000000000000000;A0;C00;  - Next request to be sent at 143.000000
143.000000000000000;A0;F00; RequestInformationToAp() (request #142)
143.000000000000000;A0;F00; InportReceivingInformationFromAp()
143.000000000000000;A0;C03;  - Action (5):
143.000000000000000;A0;C03;    · channel = 5
143.000000000000000;A0;C03;    · cca = -82.000000 dBm
143.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
143.000000000000000;A0;C03;    · dcb_policy = 4
143.000000000000000;A0;C03;  - Performance:
143.000000000000000;A0;C03;    · Average throughput = 218.11 Mbps
143.000000000000000;A0;F00; ComputeNewConfiguration()
143.000000000000000;A0;F00; SendNewConfigurationToAp()
143.000000000000000;A0;C00;  - Next request to be sent at 144.000000
144.000000000000000;A0;F00; RequestInformationToAp() (request #143)
144.000000000000000;A0;F00; InportReceivingInformationFromAp()
144.000000000000000;A0;C03;  - Action (5):
144.000000000000000;A0;C03;    · channel = 5
144.000000000000000;A0;C03;    · cca = -82.000000 dBm
144.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
144.000000000000000;A0;C03;    · dcb_policy = 4
144.000000000000000;A0;C03;  - Performance:
144.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
144.000000000000000;A0;F00; ComputeNewConfiguration()
144.000000000000000;A0;F00; SendNewConfigurationToAp()
144.000000000000000;A0;C00;  - Next request to be sent at 145.000000
145.000000000000000;A0;F00; RequestInformationToAp() (request #144)
145.000000000000000;A0;F00; InportReceivingInformationFromAp()
145.000000000000000;A0;C03;  - Action (5):
145.000000000000000;A0;C03;    · channel = 5
145.000000000000000;A0;C03;    · cca = -82.000000 dBm
145.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
145.000000000000000;A0;C03;    · dcb_policy = 4
145.000000000000000;A0;C03;  - Performance:
145.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
145.000000000000000;A0;F00; ComputeNewConfiguration()
145.000000000000000;A0;F00; SendNewConfigurationToAp()
145.000000000000000;A0;C00;  - Next request to be sent at 146.000000
146.000000000000000;A0;F00; RequestInformationToAp() (request #145)
146.000000000000000;A0;F00; InportReceivingInformationFromAp()
146.000000000000000;A0;C03;  - Action (5):
146.000000000000000;A0;C03;    · channel = 5
146.000000000000000;A0;C03;    · cca = -82.000000 dBm
146.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
146.000000000000000;A0;C03;    · dcb_policy = 4
146.000000000000000;A0;C03;  - Performance:
146.000000000000000;A0;C03;    · Average throughput = 216.58 Mbps
146.000000000000000;A0;F00; ComputeNewConfiguration()
146.000000000000000;A0;F00; SendNewConfigurationToAp()
146.000000000000000;A0;C00;  - Next request to be sent at 147.000000
147.000000000000000;A0;F00; RequestInformationToAp() (request #146)
147.000000000000000;A0;F00; InportReceivingInformationFromAp()
147.000000000000000;A0;C03;  - Action (5):
147.000000000000000;A0;C03;    · channel = 5
147.000000000000000;A0;C03;    · cca = -82.000000 dBm
147.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
147.000000000000000;A0;C03;    · dcb_policy = 4
147.000000000000000;A0;C03;  - Performance:
147.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
147.000000000000000;A0;F00; ComputeNewConfiguration()
147.000000000000000;A0;F00; SendNewConfigurationToAp()
147.000000000000000;A0;C00;  - Next request to be sent at 148.000000
148.000000000000000;A0;F00; RequestInformationToAp() (request #147)
148.000000000000000;A0;F00; InportReceivingInformationFromAp()
148.000000000000000;A0;C03;  - Action (5):
148.000000000000000;A0;C03;    · channel = 5
148.000000000000000;A0;C03;    · cca = -82.000000 dBm
148.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
148.000000000000000;A0;C03;    · dcb_policy = 4
148.000000000000000;A0;C03;  - Performance:
148.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
148.000000000000000;A0;F00; ComputeNewConfiguration()
148.000000000000000;A0;F00; SendNewConfigurationToAp()
148.000000000000000;A0;C00;  - Next request to be sent at 149.000000
149.000000000000000;A0;F00; RequestInformationToAp() (request #148)
149.000000000000000;A0;F00; InportReceivingInformationFromAp()
149.000000000000000;A0;C03;  - Action (5):
149.000000000000000;A0;C03;    · channel = 5
149.000000000000000;A0;C03;    · cca = -82.000000 dBm
149.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
149.000000000000000;A0;C03;    · dcb_policy = 4
149.000000000000000;A0;C03;  - Performance:
149.000000000000000;A0;C03;    · Average throughput = 212.74 Mbps
149.000000000000000;A0;F00; ComputeNewConfiguration()
149.000000000000000;A0;F00; SendNewConfigurationToAp()
149.000000000000000;A0;C00;  - Next request to be sent at 150.000000
150.000000000000000;A0;F00; RequestInformationToAp() (request #149)
150.000000000000000;A0;F00; InportReceivingInformationFromAp()
150.000000000000000;A0;C03;  - Action (6):
150.000000000000000;A0;C03;    · channel = 6
150.000000000000000;A0;C03;    · cca = -82.000000 dBm
150.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
150.000000000000000;A0;C03;    · dcb_policy = 4
150.000000000000000;A0;C03;  - Performance:
150.000000000000000;A0;C03;    · Average throughput = 122.88 Mbps
150.000000000000000;A0;F00; ComputeNewConfiguration()
150.000000000000000;A0;F00; SendNewConfigurationToAp()
150.000000000000000;A0;C00;  - Next request to be sent at 151.000000
151.000000000000000;A0;F00; RequestInformationToAp() (request #150)
151.000000000000000;A0;F00; InportReceivingInformationFromAp()
151.000000000000000;A0;C03;  - Action (5):
151.000000000000000;A0;C03;    · channel = 5
151.000000000000000;A0;C03;    · cca = -82.000000 dBm
151.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
151.000000000000000;A0;C03;    · dcb_policy = 4
151.000000000000000;A0;C03;  - Performance:
151.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
151.000000000000000;A0;F00; ComputeNewConfiguration()
151.000000000000000;A0;F00; SendNewConfigurationToAp()
151.000000000000000;A0;C00;  - Next request to be sent at 152.000000
152.000000000000000;A0;F00; RequestInformationToAp() (request #151)
152.000000000000000;A0;F00; InportReceivingInformationFromAp()
152.000000000000000;A0;C03;  - Action (5):
152.000000000000000;A0;C03;    · channel = 5
152.000000000000000;A0;C03;    · cca = -82.000000 dBm
152.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
152.000000000000000;A0;C03;    · dcb_policy = 4
152.000000000000000;A0;C03;  - Performance:
152.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
152.000000000000000;A0;F00; ComputeNewConfiguration()
152.000000000000000;A0;F00; SendNewConfigurationToAp()
152.000000000000000;A0;C00;  - Next request to be sent at 153.000000
153.000000000000000;A0;F00; RequestInformationToAp() (request #152)
153.000000000000000;A0;F00; InportReceivingInformationFromAp()
153.000000000000000;A0;C03;  - Action (0):
153.000000000000000;A0;C03;    · channel = 0
153.000000000000000;A0;C03;    · cca = -82.000000 dBm
153.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
153.000000000000000;A0;C03;    · dcb_policy = 4
153.000000000000000;A0;C03;  - Performance:
153.000000000000000;A0;C03;    · Average throughput = 78.34 Mbps
153.000000000000000;A0;F00; ComputeNewConfiguration()
153.000000000000000;A0;F00; SendNewConfigurationToAp()
153.000000000000000;A0;C00;  - Next request to be sent at 154.000000
154.000000000000000;A0;F00; RequestInformationToAp() (request #153)
154.000000000000000;A0;F00; InportReceivingInformationFromAp()
154.000000000000000;A0;C03;  - Action (1):
154.000000000000000;A0;C03;    · channel = 1
154.000000000000000;A0;C03;    · cca = -82.000000 dBm
154.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
154.000000000000000;A0;C03;    · dcb_policy = 4
154.000000000000000;A0;C03;  - Performance:
154.000000000000000;A0;C03;    · Average throughput = 110.66 Mbps
154.000000000000000;A0;F00; ComputeNewConfiguration()
154.000000000000000;A0;F00; SendNewConfigurationToAp()
154.000000000000000;A0;C00;  - Next request to be sent at 155.000000
155.000000000000000;A0;F00; RequestInformationToAp() (request #154)
155.000000000000000;A0;F00; InportReceivingInformationFromAp()
155.000000000000000;A0;C03;  - Action (5):
155.000000000000000;A0;C03;    · channel = 5
155.000000000000000;A0;C03;    · cca = -82.000000 dBm
155.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
155.000000000000000;A0;C03;    · dcb_policy = 4
155.000000000000000;A0;C03;  - Performance:
155.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
155.000000000000000;A0;F00; ComputeNewConfiguration()
155.000000000000000;A0;F00; SendNewConfigurationToAp()
155.000000000000000;A0;C00;  - Next request to be sent at 156.000000
156.000000000000000;A0;F00; RequestInformationToAp() (request #155)
156.000000000000000;A0;F00; InportReceivingInformationFromAp()
156.000000000000000;A0;C03;  - Action (5):
156.000000000000000;A0;C03;    · channel = 5
156.000000000000000;A0;C03;    · cca = -82.000000 dBm
156.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
156.000000000000000;A0;C03;    · dcb_policy = 4
156.000000000000000;A0;C03;  - Performance:
156.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
156.000000000000000;A0;F00; ComputeNewConfiguration()
156.000000000000000;A0;F00; SendNewConfigurationToAp()
156.000000000000000;A0;C00;  - Next request to be sent at 157.000000
157.000000000000000;A0;F00; RequestInformationToAp() (request #156)
157.000000000000000;A0;F00; InportReceivingInformationFromAp()
157.000000000000000;A0;C03;  - Action (5):
157.000000000000000;A0;C03;    · channel = 5
157.000000000000000;A0;C03;    · cca = -82.000000 dBm
157.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
157.000000000000000;A0;C03;    · dcb_policy = 4
157.000000000000000;A0;C03;  - Performance:
157.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
157.000000000000000;A0;F00; ComputeNewConfiguration()
157.000000000000000;A0;F00; SendNewConfigurationToAp()
157.000000000000000;A0;C00;  - Next request to be sent at 158.000000
158.000000000000000;A0;F00; RequestInformationToAp() (request #157)
158.000000000000000;A0;F00; InportReceivingInformationFromAp()
158.000000000000000;A0;C03;  - Action (5):
158.000000000000000;A0;C03;    · channel = 5
158.000000000000000;A0;C03;    · cca = -82.000000 dBm
158.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
158.000000000000000;A0;C03;    · dcb_policy = 4
158.000000000000000;A0;C03;  - Performance:
158.000000000000000;A0;C03;    · Average throughput = 216.58 Mbps
158.000000000000000;A0;F00; ComputeNewConfiguration()
158.000000000000000;A0;F00; SendNewConfigurationToAp()
158.000000000000000;A0;C00;  - Next request to be sent at 159.000000
159.000000000000000;A0;F00; RequestInformationToAp() (request #158)
159.000000000000000;A0;F00; InportReceivingInformationFromAp()
159.000000000000000;A0;C03;  - Action (5):
159.000000000000000;A0;C03;    · channel = 5
159.000000000000000;A0;C03;    · cca = -82.000000 dBm
159.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
159.000000000000000;A0;C03;    · dcb_policy = 4
159.000000000000000;A0;C03;  - Performance:
159.000000000000000;A0;C03;    · Average throughput = 212.74 Mbps
159.000000000000000;A0;F00; ComputeNewConfiguration()
159.000000000000000;A0;F00; SendNewConfigurationToAp()
159.000000000000000;A0;C00;  - Next request to be sent at 160.000000
160.000000000000000;A0;F00; RequestInformationToAp() (request #159)
160.000000000000000;A0;F00; InportReceivingInformationFromAp()
160.000000000000000;A0;C03;  - Action (5):
160.000000000000000;A0;C03;    · channel = 5
160.000000000000000;A0;C03;    · cca = -82.000000 dBm
160.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
160.000000000000000;A0;C03;    · dcb_policy = 4
160.000000000000000;A0;C03;  - Performance:
160.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
160.000000000000000;A0;F00; ComputeNewConfiguration()
160.000000000000000;A0;F00; SendNewConfigurationToAp()
160.000000000000000;A0;C00;  - Next request to be sent at 161.000000
161.000000000000000;A0;F00; RequestInformationToAp() (request #160)
161.000000000000000;A0;F00; InportReceivingInformationFromAp()
161.000000000000000;A0;C03;  - Action (5):
161.000000000000000;A0;C03;    · channel = 5
161.000000000000000;A0;C03;    · cca = -82.000000 dBm
161.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
161.000000000000000;A0;C03;    · dcb_policy = 4
161.000000000000000;A0;C03;  - Performance:
161.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
161.000000000000000;A0;F00; ComputeNewConfiguration()
161.000000000000000;A0;F00; SendNewConfigurationToAp()
161.000000000000000;A0;C00;  - Next request to be sent at 162.000000
162.000000000000000;A0;F00; RequestInformationToAp() (request #161)
162.000000000000000;A0;F00; InportReceivingInformationFromAp()
162.000000000000000;A0;C03;  - Action (5):
162.000000000000000;A0;C03;    · channel = 5
162.000000000000000;A0;C03;    · cca = -82.000000 dBm
162.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
162.000000000000000;A0;C03;    · dcb_policy = 4
162.000000000000000;A0;C03;  - Performance:
162.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
162.000000000000000;A0;F00; ComputeNewConfiguration()
162.000000000000000;A0;F00; SendNewConfigurationToAp()
162.000000000000000;A0;C00;  - Next request to be sent at 163.000000
163.000000000000000;A0;F00; RequestInformationToAp() (request #162)
163.000000000000000;A0;F00; InportReceivingInformationFromAp()
163.000000000000000;A0;C03;  - Action (5):
163.000000000000000;A0;C03;    · channel = 5
163.000000000000000;A0;C03;    · cca = -82.000000 dBm
163.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
163.000000000000000;A0;C03;    · dcb_policy = 4
163.000000000000000;A0;C03;  - Performance:
163.000000000000000;A0;C03;    · Average throughput = 216.58 Mbps
163.000000000000000;A0;F00; ComputeNewConfiguration()
163.000000000000000;A0;F00; SendNewConfigurationToAp()
163.000000000000000;A0;C00;  - Next request to be sent at 164.000000
164.000000000000000;A0;F00; RequestInformationToAp() (request #163)
164.000000000000000;A0;F00; InportReceivingInformationFromAp()
164.000000000000000;A0;C03;  - Action (5):
164.000000000000000;A0;C03;    · channel = 5
164.000000000000000;A0;C03;    · cca = -82.000000 dBm
164.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
164.000000000000000;A0;C03;    · dcb_policy = 4
164.000000000000000;A0;C03;  - Performance:
164.000000000000000;A0;C03;    · Average throughput = 216.58 Mbps
164.000000000000000;A0;F00; ComputeNewConfiguration()
164.000000000000000;A0;F00; SendNewConfigurationToAp()
164.000000000000000;A0;C00;  - Next request to be sent at 165.000000
165.000000000000000;A0;F00; RequestInformationToAp() (request #164)
165.000000000000000;A0;F00; InportReceivingInformationFromAp()
165.000000000000000;A0;C03;  - Action (5):
165.000000000000000;A0;C03;    · channel = 5
165.000000000000000;A0;C03;    · cca = -82.000000 dBm
165.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
165.000000000000000;A0;C03;    · dcb_policy = 4
165.000000000000000;A0;C03;  - Performance:
165.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
165.000000000000000;A0;F00; ComputeNewConfiguration()
165.000000000000000;A0;F00; SendNewConfigurationToAp()
165.000000000000000;A0;C00;  - Next request to be sent at 166.000000
166.000000000000000;A0;F00; RequestInformationToAp() (request #165)
166.000000000000000;A0;F00; InportReceivingInformationFromAp()
166.000000000000000;A0;C03;  - Action (5):
166.000000000000000;A0;C03;    · channel = 5
166.000000000000000;A0;C03;    · cca = -82.000000 dBm
166.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
166.000000000000000;A0;C03;    · dcb_policy = 4
166.000000000000000;A0;C03;  - Performance:
166.000000000000000;A0;C03;    · Average throughput = 212.74 Mbps
166.000000000000000;A0;F00; ComputeNewConfiguration()
166.000000000000000;A0;F00; SendNewConfigurationToAp()
166.000000000000000;A0;C00;  - Next request to be sent at 167.000000
167.000000000000000;A0;F00; RequestInformationToAp() (request #166)
167.000000000000000;A0;F00; InportReceivingInformationFromAp()
167.000000000000000;A0;C03;  - Action (5):
167.000000000000000;A0;C03;    · channel = 5
167.000000000000000;A0;C03;    · cca = -82.000000 dBm
167.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
167.000000000000000;A0;C03;    · dcb_policy = 4
167.000000000000000;A0;C03;  - Performance:
167.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
167.000000000000000;A0;F00; ComputeNewConfiguration()
167.000000000000000;A0;F00; SendNewConfigurationToAp()
167.000000000000000;A0;C00;  - Next request to be sent at 168.000000
168.000000000000000;A0;F00; RequestInformationToAp() (request #167)
168.000000000000000;A0;F00; InportReceivingInformationFromAp()
168.000000000000000;A0;C03;  - Action (5):
168.000000000000000;A0;C03;    · channel = 5
168.000000000000000;A0;C03;    · cca = -82.000000 dBm
168.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
168.000000000000000;A0;C03;    · dcb_policy = 4
168.000000000000000;A0;C03;  - Performance:
168.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
168.000000000000000;A0;F00; ComputeNewConfiguration()
168.000000000000000;A0;F00; SendNewConfigurationToAp()
168.000000000000000;A0;C00;  - Next request to be sent at 169.000000
169.000000000000000;A0;F00; RequestInformationToAp() (request #168)
169.000000000000000;A0;F00; InportReceivingInformationFromAp()
169.000000000000000;A0;C03;  - Action (5):
169.000000000000000;A0;C03;    · channel = 5
169.000000000000000;A0;C03;    · cca = -82.000000 dBm
169.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
169.000000000000000;A0;C03;    · dcb_policy = 4
169.000000000000000;A0;C03;  - Performance:
169.000000000000000;A0;C03;    · Average throughput = 212.74 Mbps
169.000000000000000;A0;F00; ComputeNewConfiguration()
169.000000000000000;A0;F00; SendNewConfigurationToAp()
169.000000000000000;A0;C00;  - Next request to be sent at 170.000000
170.000000000000000;A0;F00; RequestInformationToAp() (request #169)
170.000000000000000;A0;F00; InportReceivingInformationFromAp()
170.000000000000000;A0;C03;  - Action (5):
170.000000000000000;A0;C03;    · channel = 5
170.000000000000000;A0;C03;    · cca = -82.000000 dBm
170.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
170.000000000000000;A0;C03;    · dcb_policy = 4
170.000000000000000;A0;C03;  - Performance:
170.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
170.000000000000000;A0;F00; ComputeNewConfiguration()
170.000000000000000;A0;F00; SendNewConfigurationToAp()
170.000000000000000;A0;C00;  - Next request to be sent at 171.000000
171.000000000000000;A0;F00; RequestInformationToAp() (request #170)
171.000000000000000;A0;F00; InportReceivingInformationFromAp()
171.000000000000000;A0;C03;  - Action (5):
171.000000000000000;A0;C03;    · channel = 5
171.000000000000000;A0;C03;    · cca = -82.000000 dBm
171.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
171.000000000000000;A0;C03;    · dcb_policy = 4
171.000000000000000;A0;C03;  - Performance:
171.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
